field_trial_key|id|notes|notes2|notes3|planted_order|live_quantity|is_plus_ynu|live_dbh_cm|live_height_cm|leaf_score|canker_score|tree_spacing_ft|row_nbr|column_nbr|replication_nbr|plot_nbr|block_nbr|id_test_spec|id_site
8gb2|452|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.7|-1|-1|-1|8x10|4|12|-1|6|2|27|9
8gb2|453|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.5|-1|-1|-1|8x10|4|13|-1|6|2|27|9
2b71|454|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|14|-1|7|2|27|9
2b71|455|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.8|-1|-1|-1|8x10|4|15|-1|7|2|27|9
18bg2|456|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|16|-1|8|2|27|9
18bg2|457|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.8|-1|-1|-1|8x10|4|17|-1|8|2|27|9
18bg25|458|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.8|-1|-1|-1|8x10|4|18|-1|9|2|27|9
18bg25|459|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.8|-1|-1|-1|8x10|4|19|-1|9|2|27|9
2b21|460|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.6|-1|-1|-1|8x10|4|20|-1|10|2|27|9
2b21|461|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.8|-1|-1|-1|8x10|4|21|-1|10|2|27|9
a502|462|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|22|-1|11|2|27|9
1bw6|463|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|23|-1|12|2|27|9
1bw6|464|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|24|-1|12|2|27|9
23ba15|465|0|Non-Woven textile folded, ss staples|0|-1|1|U|1|-1|-1|-1|8x10|4|25|-1|13|2|27|9
23ba15|466|0|Non-Woven textile folded, ss staples|0|-1|1|U|1|-1|-1|-1|8x10|4|26|-1|13|2|27|9
22bg1|467|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|27|-1|14|2|27|9
22bg1|468|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|28|-1|14|2|27|9
23ba18|469|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|29|-1|15|2|27|9
23ba18|470|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|30|-1|15|2|27|9
14b31|471|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.8|-1|-1|-1|8x10|4|31|-1|16|2|27|9
14b31|472|0|Non-Woven textile folded, ss staples|0|-1|1|U|0.7|-1|-1|-1|8x10|4|32|-1|16|2|27|9
20bs1|473|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|33|-1|17|2|27|9
20bs1|474|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|34|-1|17|2|27|9
23ba10|475|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|35|-1|18|2|27|9
23ba10|476|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|36|-1|18|2|27|9
105aa5|477|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|37|-1|19|2|27|9
105aa5|478|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|38|-1|19|2|27|9
100aa11|479|0|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|39|-1|20|2|27|9
100aa11|480|End of Row 4, Primary trees|Non-Woven textile folded, ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|40|-1|20|2|27|9
gg7|481|Start row 4, Secondary planting|One folded piece woven textile with ss staples|House FW clone|-1|1|U|-1|-1|-1|-1|8x10|4|50|-1|21|2|27|9
gg7|482|0|One folded piece woven textile with ss staples|House FW clone|-1|1|U|-1|-1|-1|-1|8x10|4|51|-1|21|2|27|9
gg7|483|0|One folded piece woven textile with ss staples|House FW clone|-1|1|U|-1|-1|-1|-1|8x10|4|52|-1|21|2|27|9
23ba2|484|0|One folded piece woven textile with ss staples|curly stem|-1|1|U|0.7|-1|-1|-1|8x10|4|53|-1|22|2|27|9
104aa12|485|0|One folded piece woven textile with ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|54|-1|23|2|27|9
20bs6|486|0|One folded piece woven textile with ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|55|-1|24|2|27|9
20bs8|487|0|One folded piece woven textile with ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|56|-1|25|2|27|9
11ab3|488|0|One folded piece woven textile with ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|57|-1|26|2|27|9
106aa1|489|0|One folded piece woven textile with ss staples|0|-1|1|U|1.9|-1|-1|-1|8x10|4|58|-1|27|2|27|9
20bs5|490|0|One folded piece woven textile with ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|59|-1|28|2|27|9
107aa7|491|End of Row 4, Secondary trees|One folded piece woven textile with ss staples|0|-1|1|U|-1|-1|-1|-1|8x10|4|60|-1|29|2|27|9
82xaa04|492|Start CSNE site, planted about 4/16/2005:   row 1 on SE site corner. High stem taper.|0|0|-1|1|U|39.6|-1|4|-1|8x8|1|1|-1|1|1|29|10
82xaa04|493|0|0|0|-1|1|U|16.2|-1|4|-1|8x8|1|2|-1|1|1|29|10
82xaa04|494|0|0|0|-1|0|U|0|-1|-1|-1|8x8|1|3|-1|1|1|29|10
82xaa04|495|High stem taper.|0|0|-1|1|U|32.3|-1|4|-1|8x8|1|4|-1|1|1|29|10
dn34|496|Earlier Leaf Drop (ELD)|0|0|-1|1|U|17.8|-1|4|-1|8x8|1|5|-1|1|1|29|10
82xaa04|497|Nice form|0|0|-1|1|Y|26.7|-1|4|-1|8x8|1|6|-1|1|1|29|10
82xaa04|498|0|0|0|-1|1|U|20.2|-1|4|-1|8x8|1|7|-1|1|1|29|10
82xaa04|499|Healed basal defect.|0|0|-1|1|U|22.6|-1|4|-1|8x8|1|8|-1|1|1|29|10
82xaa04|500|0|0|0|-1|1|U|24.3|-1|4|-1|8x8|1|9|-1|1|1|29|10
82xaa04|501|0|0|0|-1|0|U|0|-1|4|-1|8x8|1|10|-1|1|1|29|10
dn34|502|ELD|0|0|-1|1|U|27.5|-1|4|-1|8x8|1|11|-1|1|1|29|10
crandon|503|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|1|-1|1|1|29|10
autumnolive|504|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|2|-1|1|1|29|10
crandon|505|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|3|-1|1|1|29|10
autumnolive|506|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|4|-1|1|1|29|10
crandon|507|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|5|-1|1|1|29|10
autumnolive|508|Largest AO stem|0|0|-1|1|U|11.3|-1|3|-1|8x8|2|6|-1|1|1|29|10
crandon|509|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|7|-1|1|1|29|10
autumnolive|510|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|8|-1|1|1|29|10
crandon|511|0|0|0|-1|0|U|0|-1|-1|-1|8x8|2|9|-1|1|1|29|10
autumnolive|512|0|0|0|-1|1|U|12.1|-1|4|-1|8x8|2|10|-1|1|1|29|10
83xaa04|513|0|0|0|-1|1|U|13.7|-1|4|-1|8x8|3|1|-1|1|1|29|10
83xaa04|514|Possible BLD?|0|0|-1|1|U|17|-1|3|-1|8x8|3|2|-1|1|1|29|10
83xaa04|515|0|0|0|-1|0|U|0|-1|-1|-1|8x8|3|3|-1|1|1|29|10
83xaa04|516|0|0|0|-1|0|U|0|-1|-1|-1|8x8|3|4|-1|1|1|29|10
83xaa04|517|0|0|0|-1|0|U|0|-1|-1|-1|8x8|3|5|-1|1|1|29|10
83xaa04|518|0|0|0|-1|0|U|0|-1|-1|-1|8x8|3|6|-1|1|1|29|10
83xaa04|519|0|0|0|-1|1|U|16.2|-1|4|-1|8x8|3|7|-1|1|1|29|10
83xaa04|520|0|0|0|-1|0|U|0|-1|-1|-1|8x8|3|8|-1|1|1|29|10
83xaa04|521|0|0|0|-1|1|U|20.2|-1|4|-1|8x8|3|9|-1|1|1|29|10
83xaa04|522|Weak tree|0|0|-1|1|U|12.1|-1|3|-1|8x8|3|10|-1|1|1|29|10
84xaa04|523|4 stems|0|0|-1|1|U|17|-1|4|-1|8x8|4|1|-1|1|1|29|10
84xaa04|524|3 stems|0|0|-1|1|U|14.6|-1|4|-1|8x8|4|2|-1|1|1|29|10
84xaa04|525|0|0|0|-1|1|U|21.8|-1|4|-1|8x8|4|3|-1|1|1|29|10
84xaa04|526|0|0|0|-1|0|U|0|-1|-1|-1|8x8|4|4|-1|1|1|29|10
84xaa04|527|0|0|0|-1|1|U|7.3|-1|3|-1|8x8|4|5|-1|1|1|29|10
84xaa04|528|0|0|0|-1|1|U|12.9|-1|4|-1|8x8|4|6|-1|1|1|29|10
84xaa04|529|0|0|0|-1|1|U|17|-1|3|-1|8x8|4|7|-1|1|1|29|10
84xaa04|530|0|0|0|-1|1|Y|25.9|-1|4|-1|8x8|4|8|-1|1|1|29|10
84xaa04|531|Nice form, best tree on site, possible female.  Should select this as clone: 84aa1|1|1|-1|1|Y|34|-1|4|-1|8x8|4|9|-1|1|1|29|10
84xaa04|532|End CSNE site: row 4 on NW site corner. Crooked tree|1|1|-1|1|Y|29.1|-1|4|-1|8x8|4|10|-1|1|1|29|10
gg8|533|PostNE - WEST Edge (Rows WtoE) - Start: 2017-PostNE-West-Measurement|dead|0|-1|0|U|0|-1|-1|-1|4x6|1|1|1|1|1|30|9
4gw10|534|0|0|0|-1|1|U|4.6|-1|4|-1|4x6|1|2|1|2|1|30|9
2bg7|535|0|0|0|-1|1|U|4.4|-1|5|-1|4x6|1|3|1|3|1|30|9
16ab2|536|Early Leaf Drop (ELD)|0|0|-1|1|U|4.3|-1|2|-1|4x6|1|4|1|4|1|30|9
4gw13|537|0|0|0|-1|1|U|5|-1|4|-1|4x6|1|5|1|5|1|30|9
20bs7|538|ELD|0|0|-1|1|U|4.5|-1|4|-1|4x6|1|6|1|6|1|30|9
20bs3|539|0|0|0|-1|1|U|4.6|-1|5|-1|4x6|1|7|1|7|1|30|9
16ab3|540|ELD|0|0|-1|1|U|3.8|-1|3|-1|4x6|1|8|1|8|1|30|9
4ab7|541|ELD, Branchy|0|0|-1|1|N|3.9|-1|3|-1|4x6|1|9|1|9|1|30|9
80aa3mf|542|0|0|0|-1|1|U|5.2|-1|5|-1|4x6|1|10|1|10|1|30|9
80aa3mf|543|0|Thin later|0|-1|1|U|5|-1|5|-1|4x6|1|11|1|10|1|30|9
89aa1|544|Crooked form|0|0|-1|1|U|4.5|-1|5|-1|4x6|1|12|1|11|1|30|9
89aa1|545|Crooked form|Thin later|0|-1|1|U|4.4|-1|4|-1|4x6|1|13|1|11|1|30|9
2b22|546|leaf miners|0|0|-1|1|U|4.7|-1|4|-1|4x6|1|14|1|12|1|30|9
2b25|547|ELD|0|0|-1|1|U|4.2|-1|5|-1|4x6|1|15|1|13|1|30|9
dn34|548|ELD|2017 get whips|0|-1|1|U|5.5|-1|3|-1|4x6|1|16|1|17|1|30|9
dn34|549|ELD|2017 get whips, thin later|0|-1|1|U|5.3|-1|3|-1|4x6|1|17|1|17|1|30|9
dn34|550|ELD|2017 get whips|0|-1|1|U|4.8|-1|3|-1|4x6|1|18|1|17|1|30|9
dn34|551|ELD|2017 get whips, thin later|animal|-1|1|U|3.6|-1|3|-1|4x6|1|19|1|17|1|30|9
dn34|552|ELD|2017 get whips|0|-1|1|U|5.1|-1|3|-1|4x6|1|20|1|17|1|30|9
1bw6|553|ELD|0|0|-1|1|U|4.8|-1|5|-1|4x6|1|21|1|18|1|30|9
1bw6|554|ELD|0|0|-1|1|U|3.3|-1|5|-1|4x6|1|22|1|18|1|30|9
105aa5|555|0|0|0|-1|1|U|4.5|-1|4|-1|4x6|1|23|1|19|1|30|9
105aa5|556|0|Thin later|0|-1|1|U|4.3|-1|4|-1|4x6|1|24|1|19|1|30|9
1bw1|557|dry stem canker|2017 get whips|0|-1|1|N|3.8|-1|4|-1|4x6|1|25|1|20|1|30|9
20bs1|558|bursting sleeve (why N score?, form?)|2017 get whips|0|-1|1|U|6.6|-1|4|-1|4x6|1|26|1|21|1|30|9
1bw1|559|0|0|0|-1|1|U|4|-1|4|-1|4x6|1|27|1|22|1|30|9
97aa11|560|0|Thin later|0|-1|1|U|4.3|-1|4|-1|4x6|1|28|1|24|1|30|9
3bc3|561|0|0|0|-1|1|U|4.6|-1|4|-1|4x6|1|29|1|25|1|30|9
4ab9|562|bursting sleeve|0|0|-1|1|U|5.6|-1|4|-1|4x6|1|30|1|26|1|30|9
4ab9|563|0|0|0|-1|1|U|5.2|-1|4|-1|4x6|1|31|1|26|1|30|9
92aa11|564|0|Thin later|0|-1|1|U|4.7|-1|4|-1|4x6|1|32|1|27|1|30|9
92aa11|565|0|0|0|-1|1|U|4.7|-1|4|-1|4x6|1|33|1|27|1|30|9
2b6|566|0|2017 get whips, thin later|0|-1|1|U|3.6|-1|5|-1|4x6|1|34|1|28|1|30|9
2b6|567|ELD|2017 get whips, thin later|0|-1|1|U|3.2|-1|4|-1|4x6|1|35|1|28|1|30|9
4ab4|568|ELD|0|0|-1|1|U|3.4|-1|3|-1|4x6|1|36|1|29|1|30|9
4ab4|569|0|0|0|-1|1|U|3.8|-1|3|-1|4x6|1|37|1|29|1|30|9
101aa11|570|0|Thin later|0|-1|1|U|4.2|-1|4|-1|4x6|1|38|1|30|1|30|9
101aa11|571|0|0|0|-1|1|U|4.5|-1|4|-1|4x6|1|39|1|30|1|30|9
101aa11|572|0|Thin later|0|-1|1|U|4.4|-1|4|-1|4x6|1|40|1|30|1|30|9
2b4|573|0|0|0|-1|1|U|4.2|-1|4|-1|4x6|1|41|1|31|1|30|9
2b64|574|0|0|0|-1|1|U|3.9|-1|5|-1|4x6|1|42|1|32|1|30|9
2b50|575|0|0|0|-1|1|U|3.7|-1|4|-1|4x6|1|43|1|33|1|30|9
2b62|576|ELD|0|0|-1|1|U|3.5|-1|4|-1|4x6|1|44|1|34|1|30|9
c173|577|0|2017 get whips|0|-1|1|U|4.3|-1|4|-1|4x6|1|45|1|35|1|30|9
c173|578|0|2017 get whips, thin later|0|-1|1|U|3.9|-1|4|-1|4x6|1|46|1|35|1|30|9
c173|579|0|2017 get whips|0|-1|1|U|4|-1|4|-1|4x6|1|47|1|35|1|30|9
98aa11|580|good form|Thin later|0|-1|1|U|3.8|-1|4|-1|4x6|1|48|1|36|1|30|9
98aa11|581|0|0|0|-1|1|U|3.6|-1|4|-1|4x6|1|49|1|36|1|30|9
98aa11|582|0|Thin later|0|-1|1|U|4|-1|4|-1|4x6|1|50|1|36|1|30|9
101aa11|583|0|Thin later|0|-1|1|U|3.6|-1|3|-1|4x6|1|51|1|37|1|30|9
101aa11|584|0|0|0|-1|1|U|3.5|-1|3|-1|4x6|1|52|1|37|1|30|9
101aa11|585|0|Thin later|0|-1|1|U|3.8|-1|3|-1|4x6|1|53|1|37|1|30|9
105aa3|586|0|0|0|-1|1|U|4.1|-1|4|-1|4x6|1|54|1|38|1|30|9
16ab7|587|ELD|0|0|-1|1|U|4.4|-1|3|-1|4x6|1|55|1|39|1|30|9
105aa5|588|0|0|0|-1|1|U|4.1|-1|5|-1|4x6|1|56|1|40|1|30|9
4gw11|589|Start 2017 row 1 secondary planting|0|0|-1|1|U|2.1|-1|4|-1|8x10|1|57|1|41|2|30|9
zoss|590|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|1|58|1|42|2|30|9
2b66|591|0|0|0|-1|1|U|1.2|-1|4|-1|8x10|1|59|1|43|2|30|9
98aa11|592|0|0|0|-1|1|Y|1.9|-1|4|-1|8x10|1|60|1|44|2|30|9
14b16|593|0|0|0|-1|1|Y|2.2|-1|4|-1|8x10|1|61|1|45|2|30|9
13gb6|594|Was incorrectly labeled 14b16|0|0|-1|1|U|1.1|-1|4|-1|8x10|1|62|1|45|2|30|9
15b5|595|0|0|0|-1|1|U|1.2|-1|4|-1|8x10|1|63|1|46|2|30|9
19gb1|596|0|0|0|-1|1|U|1.4|-1|3|-1|8x10|1|64|1|47|2|30|9
14b18|597|Leaf specks|0|0|-1|1|Y|1.7|-1|4|-1|8x10|1|65|1|48|2|30|9
16ab1|598|ELD|0|0|-1|1|U|2.5|-1|4|-1|8x10|1|66|1|49|2|30|9
14b6|599|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|1|67|1|50|2|30|9
18bg17|600|0|0|0|-1|1|Y|1.8|-1|4|-1|8x10|1|68|1|51|2|30|9
14b14|601|Nice!|0|0|-1|1|Y|2|-1|4|-1|8x10|1|69|1|52|2|30|9
14b30|602|0|0|0|-1|1|U|1.8|-1|4|-1|8x10|1|70|1|53|2|30|9
2b24|603|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|1|71|1|54|2|30|9
15b14|604|0|0|0|-1|1|U|1.8|-1|3|-1|8x10|1|72|1|55|2|30|9
19gb9|605|0|0|0|-1|1|U|1.4|-1|3|-1|8x10|1|73|1|56|2|30|9
2b7|606|0|0|0|-1|1|U|1.4|-1|4|-1|8x10|1|74|1|57|2|30|9
14b13|607|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|1|75|1|58|2|30|9
15b8|608|ELD|0|0|-1|1|U|1.2|-1|4|-1|8x10|1|76|1|59|2|30|9
15b11|609|ELD|0|0|-1|1|U|1.4|-1|4|-1|8x10|1|77|1|60|2|30|9
14b11|610|End of Row 1, Secondary trees|0|0|-1|1|U|1.5|-1|4|-1|8x10|1|78|1|61|2|30|9
4gw11|611|Start row 2, secondary trees|0|0|-1|1|U|3.9|-1|4|-1|4x6|2|1|2|1|1|30|9
2b73|612|ELD - May be tallest tree, with 12 feet of growth in 2017.|0|0|-1|1|Y|4.3|-1|4|-1|4x6|2|2|2|2|1|30|9
4gw12|613|0|0|0|-1|1|U|4.5|-1|4|-1|4x6|2|3|2|3|1|30|9
2b68|614|0|0|0|-1|1|U|4.1|-1|4|-1|4x6|2|4|2|4|1|30|9
16ab4|615|ELD|0|0|-1|1|U|4.3|-1|3|-1|4x6|2|5|2|5|1|30|9
16ab8|616|bursting sleeve|0|0|-1|1|Y|4.9|-1|4|-1|4x6|2|6|2|6|1|30|9
20bs9|617|branchy, buck rubbed, sprouty|0|0|-1|1|U|5.6|-1|5|-1|4x6|2|7|2|7|1|30|9
16ab1|618|ELD|0|0|-1|1|U|4.3|-1|3|-1|4x6|2|8|2|8|1|30|9
98aa11|619|0|Thin later|0|-1|1|Y|6|-1|4|-1|4x6|2|9|2|9|1|30|9
98aa11|620|0|0|0|-1|1|Y|5.2|-1|4|-1|4x6|2|10|2|9|1|30|9
98aa11|621|0|Thin later|0|-1|1|Y|5.5|-1|4|-1|4x6|2|11|2|11|1|30|9
98aa11|622|ELD|Thin later|0|-1|1|U|4.7|-1|4|-1|4x6|2|12|2|11|1|30|9
2b29|623|buck rubbed|2017 get whips|animal|-1|1|U|1.9|-1|4|-1|4x6|2|13|2|12|1|30|9
97aa11|624|0|0|0|-1|1|U|5|-1|4|-1|4x6|2|14|2|13|1|30|9
zoss|625|0|0|0|-1|1|U|3.8|-1|4|-1|4x6|2|15|2|14|1|30|9
2b6|626|0|0|0|-1|1|U|3.3|-1|4|-1|4x6|2|16|2|15|1|30|9
100aa12|627|0|0|0|-1|1|U|5|-1|4|-1|4x6|2|17|2|16|1|30|9
95aa11|628|branchy|0|0|-1|1|U|4.5|-1|4|-1|4x6|2|18|2|17|1|30|9
95aa11|629|branchy|Thin later|0|-1|1|U|4.8|-1|4|-1|4x6|2|19|2|17|1|30|9
105aa3|630|ELD, branchy|Thin later|0|-1|1|U|3.8|-1|4|-1|4x6|2|20|2|18|1|30|9
105aa3|631|branchy|0|0|-1|1|U|3.9|-1|4|-1|4x6|2|21|2|18|1|30|9
14b7|632|0|2017 get whips|0|-1|1|U|4.5|-1|4|-1|4x6|2|22|2|19|1|30|9
105aa3|633|0|Thin later|0|-1|1|U|4.7|-1|4|-1|4x6|2|23|2|20|1|30|9
105aa3|634|0|0|0|-1|1|U|4.1|-1|4|-1|4x6|2|24|2|20|1|30|9
zoss|635|branchy|Thin later|0|-1|1|U|3.8|-1|4|-1|4x6|2|25|2|25|1|30|9
zoss|636|branchy|0|0|-1|1|U|3.4|-1|4|-1|4x6|2|26|2|25|1|30|9
2b3|637|0|2017 get whips|0|-1|1|N|4.2|-1|4|-1|4x6|2|27|2|26|1|30|9
2b3|638|branch tree top, leaf spots|2017 get whips, thin later|0|-1|1|N|4.6|-1|4|-1|4x6|2|28|2|26|1|30|9
2b3|639|branch tree top, leaf spots. 2017 FW split figured wood sample|2017 get whips|0|-1|1|N|5.2|-1|4|-1|4x6|2|29|2|26|1|30|9
2b25|640|branch tree top, leaf spots|2017 get whips|0|-1|1|U|5.3|-1|4|-1|4x6|2|30|2|27|1|30|9
2b25|641|0|2017 get whips, thin later|0|-1|1|U|4.4|-1|4|-1|4x6|2|31|2|27|1|30|9
100aa11|642|0|2017 get whips|0|-1|1|Y|6.1|-1|5|-1|4x6|2|32|2|28|1|30|9
100aa11|643|0|2017 get whips, thin later|0|-1|1|Y|5.8|-1|5|-1|4x6|2|33|2|28|1|30|9
100aa11|644|branchy|2017 get whips|0|-1|1|Y|5.3|-1|5|-1|4x6|2|34|2|28|1|30|9
100aa12|645|0|Thin later|0|-1|1|Y|5.5|-1|5|-1|4x6|2|35|2|29|1|30|9
100aa12|646|0|0|0|-1|1|Y|5.2|-1|5|-1|4x6|2|36|2|29|1|30|9
97aa12|647|0|Thin later|0|-1|1|U|4.6|-1|5|-1|4x6|2|37|2|30|1|30|9
97aa12|648|0|Thin later|0|-1|1|U|4.5|-1|5|-1|4x6|2|38|2|30|1|30|9
2b71|649|0|2017 get whips|0|-1|1|U|3.7|-1|4|-1|4x6|2|39|2|31|1|30|9
2b22|650|Nice! good clone|0|0|-1|1|Y|5|-1|4|-1|4x6|2|40|2|32|1|30|9
2b22|651|0|Thin later|0|-1|1|U|4.2|-1|4|-1|4x6|2|41|2|32|1|30|9
2b22|652|0|0|0|-1|1|U|4.6|-1|4|-1|4x6|2|42|2|32|1|30|9
cag204|653|ELD|2017 get whips|0|-1|1|U|4.4|-1|4|-1|4x6|2|43|2|33|1|30|9
2b21|654|ELD, leaf bug issues|0|0|-1|1|N|2.7|-1|3|-1|4x6|2|44|2|34|1|30|9
2b21|655|ELD, leaf bug issues|Thin later|0|-1|1|N|2.7|-1|3|-1|4x6|2|45|2|34|1|30|9
2b6|656|0|2017 get whips|0|-1|1|U|2.9|-1|4|-1|4x6|2|46|2|35|1|30|9
2b6|657|0|2017 get whips, thin later|0|-1|1|U|2.9|-1|4|-1|4x6|2|47|2|35|1|30|9
2b6|658|0|2017 get whips|0|-1|1|U|2.9|-1|4|-1|4x6|2|48|2|35|1|30|9
2b25|659|whip with 1 inch roots|0|0|-1|1|Y|3.9|-1|5|-1|4x6|2|49|2|36|1|30|9
2b3|660|0|0|0|-1|1|U|3.8|-1|4|-1|4x6|2|50|2|37|1|30|9
2b3|661|0|Thin later|0|-1|1|U|3.8|-1|4|-1|4x6|2|51|2|37|1|30|9
2b3|662|ELD|0|0|-1|1|U|3.3|-1|4|-1|4x6|2|52|2|37|1|30|9
2b21|663|buggy, branchy|2017 get whips|0|-1|1|N|2.8|-1|4|-1|4x6|2|53|2|38|1|30|9
2b21|664|0|2017 get whips, thin later|0|-1|1|N|2.6|-1|3|-1|4x6|2|54|2|38|1|30|9
2b21|665|0|2017 get whips|0|-1|1|N|2.2|-1|3|-1|4x6|2|55|2|38|1|30|9
2b21|666|0|2017 get whips|0|-1|1|N|3.3|-1|3|-1|4x6|2|56|2|38|1|30|9
93aa11|667|Start 2017 row 2 secondary planting, buggy|0|0|-1|1|U|3.2|-1|3|-1|8x10|2|57|2|39|1|30|9
93aa11|668|buggy|0|0|-1|1|U|3.7|-1|4|-1|8x10|2|58|2|39|1|30|9
2b80|669|0|0|0|-1|1|Y|2.6|-1|5|-1|8x10|2|59|2|40|1|30|9
8bg8|670|0|0|0|-1|1|U|2.6|-1|4|-1|8x10|2|60|2|41|1|30|9
6ba2|671|0|0|0|-1|1|U|3.1|-1|4|-1|8x10|2|61|2|42|1|30|9
2b55|672|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|2|62|2|43|1|30|9
4ab9|673|0|0|0|-1|1|Y|1.8|-1|4|-1|8x10|2|63|2|44|1|30|9
8bg21|674|0|0|0|-1|1|U|1.4|-1|5|-1|8x10|2|64|2|45|1|30|9
2b67|675|0|0|0|-1|1|Y|1.8|-1|5|-1|8x10|2|65|2|46|1|30|9
2b63|676|0|0|0|-1|1|U|2.1|-1|4|-1|8x10|2|66|2|47|1|30|9
2b68|677|buggy leaves|0|0|-1|1|U|1.5|-1|4|-1|8x10|2|67|2|48|1|30|9
3bc4|678|0|0|0|-1|1|Y|1.9|-1|5|-1|8x10|2|68|2|49|1|30|9
aag2001|679|0|0|0|-1|1|U|1.4|-1|5|-1|8x10|2|69|2|50|1|30|9
aag2001|680|0|0|0|-1|1|U|1.5|-1|5|-1|8x10|2|70|2|50|1|30|9
7bt7|681|0|0|0|-1|1|U|1.2|-1|4|-1|8x10|2|71|2|51|1|30|9
83aa70|682|0|0|0|-1|1|U|1.5|-1|3|-1|8x10|2|72|2|52|1|30|9
ae3|683|0|0|0|-1|1|U|1.5|-1|4|-1|8x10|2|73|2|53|1|30|9
ae3|684|0|0|0|-1|1|U|0.6|-1|2|-1|8x10|2|74|2|53|1|30|9
2b62|685|ELD|0|0|-1|1|U|1.9|-1|4|-1|8x10|2|75|2|54|1|30|9
aa4102|686|0|0|0|-1|1|U|1.3|-1|3|-1|8x10|2|76|2|55|1|30|9
aa4102|687|deer (something) broke stem at ground level|0|animal|-1|1|U|0.4|-1|3|-1|8x10|2|77|2|55|1|30|9
92aa11|688|0|0|0|-1|1|U|1.7|-1|4|-1|8x10|2|78|2|56|1|30|9
3bc5|689|ELD|0|0|-1|1|U|1.5|-1|4|-1|8x10|2|79|2|57|1|30|9
tc72|690|0|0|0|-1|1|U|0.8|-1|5|-1|8x10|2|80|2|58|1|30|9
tc72|691|deer broken|0|animal|-1|1|U|0.4|-1|4|-1|8x10|2|81|2|58|1|30|9
14b19|692|0|0|0|-1|1|U|1.3|-1|4|-1|8x10|2|82|2|59|1|30|9
14b4|693|End of Row 2, Secondary trees|0|0|-1|1|U|1.8|-1|4|-1|8x10|2|83|2|60|1|30|9
dn34|694|Start 2017 row 3 Primary clones|0|0|-1|1|U|1.5|-1|3|-1|8x10|3|1|3|1|2|30|9
dn34|695|0|0|0|-1|1|U|1.5|-1|3|-1|8x10|3|2|3|1|2|30|9
dn34|696|0|0|0|-1|1|U|1.4|-1|3|-1|8x10|3|3|3|1|2|30|9
4ab4|697|ELD|0|0|-1|1|U|1.8|-1|4|-1|8x10|3|4|3|2|2|30|9
4ab4|698|ELD|0|0|-1|1|U|2|-1|4|-1|8x10|3|5|3|2|2|30|9
cag204|699|0|0|0|-1|1|U|1.4|-1|5|-1|8x10|3|6|3|3|2|30|9
